AirLine_Name,Rating - 10,Title,Name,Date,Review,Recommend,Extracted_Aspects
SpiceJet,10.0,i never expected such care and warmth,Grenville Vaz,2020-11-06,i would like to appreciate your cabin crew for her excellent hospitality and customer service on my trip from mangalore to mumbai i booked a spice max ticket and i was offered a vegetarian meal i asked her if i could exchange it with a non vegetarian meal she apologized saying there was no non veg option on my ticket however she tried her best to look if there was non available with her crew member at the back unfortunately there was not she came back to me and offered a few munchies for which i denied what really impressed me was she truly was concerned about me being hungry and she offered me her meal saying sir i can offer you my meal please have it this gesture of hers made my day i never expected such care and warmth she was very grounded and so real not like she was doing her job i was treated like a guest and not a mere passenger she was kind and kept checking if i was really okay i was truly moved this was one of my best experiences of customer service in india,1,"['your cabin crew', 'her excellent hospitality', 'customer service', 'my trip', 'mangalore', 'a spice max ticket', 'a vegetarian meal', 'a non vegetarian meal', 'no non veg option', 'my ticket', 'her crew member', 'the back', 'a few munchies', 'her meal', 'sir', 'my meal', 'this gesture', 'my day', 'such care', 'warmth', 'her job', 'a guest', 'not a mere passenger', 'my best experiences', 'customer service', 'india']"
SpiceJet,10.0,spicejet customer review,Siddhartha Ghosh,2020-11-06,spicejet had excellent flight attendants they were extremely courteous to me and my family the cleanliness and everything were in proper shape the flight took off and landed in time the flight attendant even managed some hot beverages on my request for me and my family thank you spicejet,1,"['spicejet', 'excellent flight attendants', 'the cleanliness', 'proper shape', 'the flight', 'time', 'the flight attendant', 'some hot beverages', 'my request', 'my family', 'spicejet']"
SpiceJet,9.0,excellent service provided,S Mahin,2020-11-06,excellent service provided by mohini  her team them took very good care of all passengers covid 19 measuresprecaution were also taken by the staff in air as well as on ground,1,"['excellent service', 'mohini  her team', 'very good care', 'all passengers', '19 measuresprecaution', 'the staff', 'air', 'ground']"
SpiceJet,10.0,thanks to the empathetic team,Unnikrishnan Nair,2020-11-06,today the take off of my flight from chennai to kochi scheduled at 825 was delayed for 1 hour 40 minutes due to bad weather i landed at cochin airport at 1145am according to plans i was to reach home in 1030 am and take part in an important online international meeting from 1130  i conveyed my difficulty to spicejet officials at the airport who quickly swung in to action they contacted the airport authority and quickly managed a good comfortable and sound proof place for me to switch on the system and engage in the meeting i could make the presentation well in time thanks to the empathetic team who understood the crux of the situation and extended valuable timely help a,1,"['today the take', 'my flight', 'chennai', 'kochi', 'bad weather', 'cochin airport', '1145am', 'plans', 'part', 'an important online international meeting', 'my difficulty', 'spicejet officials', 'the airport', 'action', 'the airport authority', 'a good comfortable and sound proof place', 'the system', 'the meeting', 'the presentation', 'time', 'the empathetic team', 'the crux', 'the situation', 'valuable timely help']"
SpiceJet,10.0,well trained and professional crew,Tanmoy Adhikari,2020-11-06,very well trained and professional crew flight was hosted with two capable and highly professional set of crews miss disha and miss mary  water is not served in a organised manner and some passengers are left but here distribution was organised the night before boarding the flight at ccu i had a minor fracture a in my ankle so i had removed the shoes during sitting as it was very painful after landing staff assisted me to tie my bandages around and wear my shoes she wore a pair of gloves sprayed sanitisers on the shoes and helped me tie the laces social distancing was maintained in the flight prior to this i had a bad experience with spicejet that was in 2019 after that i never choose spicejet due to some condition i had to choose spicejet after this recent flight i can feel the difference clearly that spicejet has kept professional crews on board,1,"['very well trained and professional crew flight', 'two capable and highly professional set', 'crews', 'disha', 'mary  water', 'a organised manner', 'some passengers', 'distribution', 'the flight', 'ccu', 'a minor fracture', 'my ankle', 'the shoes', 'landing staff', 'my bandages', 'my shoes', 'a pair', 'gloves', 'sanitisers', 'the shoes', 'the laces', 'social distancing', 'the flight', 'a bad experience', 'spicejet', 'spicejet', 'some condition', 'spicejet', 'this recent flight', 'the difference', 'spicejet', 'professional crews', 'board']"
SpiceJet,10.0,i was so pleased with the hospitality that the aircrew exhibited,Jereena Babu Vanpuzha,2020-11-06,i am a traveler who took the flight sg140 from calicut to dubai i had to draft this mail because i was so pleased with the hospitality that the aircrew exhibited the air hosts and air hostesses were very kind and pleasant in their communication with passengers also to note was how they kept the washroom sanitized after every five passengers had accessed it i personally had a very bad headache that day and they helped me overcome that by providing excellent service they were very polite although i know it is their job the steward was very kind to first ask me if i had taken food before getting me a pill and lukewarm water this matters because medicines have to be taken after food and with lukewarm water and not every flight stewardstewardess bothers to make sure if the passenger has eaten something and if the temperature of the water is right after this the stewardess approached me a second time to enquire if i was doing okay and if i needed something which i thought was a very sweet and generous gesture from their side and i was so satisfied and happy because i had never received that kind of treatment on any flight before i know it is the job of an air hosthostess to attend to the passengers but to date on every flight ive been to none of them have come back to enquire about my health after attending to me once this gesture even though it was small made me feel so contented and im pleased to have had the chance to be a passenger on board this flight thank you spicejet and thank you cabin crew of sg140,1,"['a traveler', 'the flight', 'sg140', 'dubai', 'this mail', 'the hospitality', 'the aircrew', 'the air hosts', 'air hostesses', 'their communication', 'passengers', 'the washroom', 'every five passengers', 'a very bad headache', 'excellent service', 'their job', 'the steward', 'food', 'a pill', 'lukewarm water', 'medicines', 'food', 'lukewarm water', 'every flight stewardstewardess', 'the passenger', 'the temperature', 'the water', 'the stewardess', 'a very sweet and generous gesture', 'their side', 'that kind', 'treatment', 'any flight', 'the job', 'an air hosthostess', 'the passengers', 'date', 'every flight', 'none', 'my health', 'the chance', 'a passenger', 'board', 'spicejet', 'sg140']"
SpiceJet,10.0,good cabin staff and great service,Anshul Sharma,2020-11-06,good cabin staff and great service would surely fly again even though they are not serving anything onboard the flight still they made sure i enjoyed a comfortable and safe journey,1,"['good cabin staff', 'great service', 'the flight', 'a comfortable and safe journey']"
SpiceJet,10.0,a great experience,R Reddy,2020-11-06,had a great experience the flight was clean hygienic good cabin temperature excellent clarity of announcement friendly cabin crewinflight attendants congrats to spicejet and the team that flew sg322 on 26th oct morning,1,"['a great experience', 'the flight', 'clean hygienic good cabin temperature excellent clarity', 'announcement friendly cabin', 'congrats', 'spicejet', 'the team', 'sg322', '26th oct morning']"
SpiceJet,9.0,very helpful and very polite,Ruchi Agarwal,2020-11-06,i am writing review first time for spicejet liked my travel because of the crew they was very helpful and very polite me experience was fantabulous its saved me in two and half hour flight,1,"['review', 'spicejet', 'my travel', 'the crew', 'very helpful and very polite me experience', 'two and half hour flight']"
SpiceJet,10.0,cabin crew were so courteous,Farida Sultana,2020-11-06,hyderabad to bengaluru spicejet just got my heart from check in counters to in air cabin crew were so courteous and helpful kudos to the beautiful girls on board fully covered from top to bottom yet so presentable hope to fly with you soon spicejet,1,"['hyderabad', 'bengaluru spicejet', 'my heart', 'check', 'counters', 'air cabin crew', 'so courteous and helpful kudos', 'the beautiful girls', 'board', 'top', 'bottom', 'so presentable hope']"
SpiceJet,10.0,as usual your cabin crew ere excellent,Farida Sultana,2020-10-04,today i flew after 7 months with spicejet and as usual your cabin crew ere excellent they are the reason i choose spicejet thanks for making my flight so comfortable and continue to smile though eyes,1,"['7 months', 'spicejet', 'your cabin crew', 'the reason', 'spicejet thanks', 'my flight', 'eyes']"
SpiceJet,1.0,they are the worst customer service,B Amari,2020-10-04,airline cancelled flight due to schedule change timing of flights did not fall with the corona mandated closure of airspace and airline refused to provided a refund despite clearly stated in their tcs and know your customer rights for civil air passengers that they must provide either a credit note or a refund according to the customers wishes then they decided to only provide a credit shell for the outgoing flight not the return flight no airline cancels an outgoing flight but keeps the return flight  completely against all procedures finally they added a credit note that is not even valid for a year when we tried to use the credit note however it was not possible to apply the note on an online booking all helpline numbers for the company are not active and no one replied to an email sent requesting immediate assistance they are the worst customer service i would never ever fly with them they do not adhere to their own guidelines nor to the civil aviation customer rights,0,"['airline', 'flight', 'schedule change timing', 'flights', 'the corona', 'closure', 'airspace', 'airline', 'a refund', 'their tcs', 'your customer rights', 'civil air passengers', 'either a credit note', 'a refund', 'the customers', 'a credit shell', 'the outgoing flight', 'no airline', 'an outgoing flight', 'the return flight', 'all procedures', 'a credit note', 'a year', 'the credit note', 'the note', 'an online booking', 'all helpline numbers', 'the company', 'no one', 'an email', 'immediate assistance', 'the worst customer service', 'their own guidelines', 'the civil aviation customer rights']"
SpiceJet,10.0,smooth and quick process,T Reddy,2020-10-04,overall good experience they opted for soft copy for boarding pass instead of paper based which is a very wise decision in terms of covid as well as eco friendly airhostess ensured that every passenger was using face shield despite the resistance also row wise boarding ensure smooth and quick process,1,"['overall good experience', 'soft copy', 'boarding pass', 'paper', 'a very wise decision', 'terms', 'eco friendly airhostess', 'every passenger', 'face shield', 'the resistance', 'wise boarding', 'smooth and quick process']"
SpiceJet,10.0,appreciation for their customer service,Presanna Nair,2020-10-04,our group of 24 traveled on a hifly charter flight on august 01 from amsterdam to bangalore and then took indigo flight to cochin on august 2nd at 1255 pm due to delay in departure from amsterdam and covid regulations we were almost at the edge of missing the connection flight to indigo but spicejet staff on the ground made it possible for us they deserve appreciation for their customer service and commitments and attention to details,1,"['our group', 'a hifly charter flight', 'august', 'amsterdam', 'bangalore', 'indigo flight', 'cochin', 'august 2nd', '1255 pm', 'departure', 'amsterdam and covid regulations', 'the edge', 'the connection flight', 'indigo', 'spicejet staff', 'the ground', 'appreciation', 'their customer service', 'commitments', 'attention', 'details']"
SpiceJet,2.0,you can do way better,Dhilip Kumar,2020-10-04,i did not receive the confirmation email for my booking although i received promotional email immediately after my booking even i optedout promotional emails i traveled from united states to india with two checkin bags and week later i booked a domestic flight in spicejet ticket cost inr 6000 and also i purchased extra baggage allowance for my 2nd checkin that cost inr 12000 and total cost is inr18205 little did i know that i am not qualified to carry my 2nd checkin that cost inr12000 so i contacted customer service and apparently its not refundable so i asked them cancel the entire ticket and cancellation charge cost inr4000 even though i purchased their own so called insurance their checkin baggage allowance weight is 20kg 44lbs which is the least of least of airlines i flew so far i am a very frequent flyer and have been flying from last 15 years in western countries and never ever this happened in any other airlines these fares are totally unreasonable even for western standards for a 50 mins flight come on spicejet you can do way better,0,"['the confirmation email', 'my booking', 'promotional email', 'my booking', 'promotional emails', 'united states', 'india', 'two checkin bags', 'a domestic flight', 'spicejet ticket cost', 'extra baggage allowance', 'my 2nd checkin', 'inr', '12000 and total cost', 'my 2nd checkin', 'inr12000', 'customer service', 'the entire ticket', 'cancellation charge cost', 'inr4000', 'their own so called insurance', 'their checkin baggage allowance weight', '20kg 44lbs', 'airlines', 'a very frequent flyer', 'last 15 years', 'western countries', 'any other airlines', 'these fares', 'western standards', 'a 50 mins flight', 'spicejet']"
SpiceJet,1.0,shameless and insensitive airline,Anupama Tripathy,2020-10-04,me and my son were about to travel from delhi to jharsuguda due to covid case the authority had sealed the whole society and no one was allowed to go out spicejet had not listened even after providing all the govt sealing documents we asked them to at least give a credit note but they are a shameless and insensitive airline,0,"['my son', 'covid case', 'the authority', 'the whole society', 'no one', 'spicejet', 'all the govt', 'documents', 'a credit note', 'a shameless and insensitive airline']"
SpiceJet,1.0,will keep money as credit shell,S Marshel,2020-10-04,i have booked flight with them 3 times during this pandemic to get back home every time i give them a call to confirm the status of the flight before i booked but on all 3 occasion it keeps getting cancelled i pay fair difference too but now after 3rd failure when i called them and ask my money back so first they says it not their policy and they will keep money as credit shell but after long talk they gave me assurance for return the money but it was all just a joke also their cs team gives misinformation and i filed a complaint twice to them i am still waiting to hear from them which they promise in next 3 working days may be once more they make me fool,0,"['flight', 'this pandemic', 'a call', 'the status', 'the flight', 'all 3 occasion', 'fair difference', '3rd failure', 'my money', 'money', 'credit shell', 'long talk', 'assurance', 'return', 'the money', 'just a joke', 'their cs team', 'misinformation', 'a complaint', 'next 3 working days']"
SpiceJet,1.0,the worst airline,Karan Sharma,2020-10-04,spicejet is the worst airline once the payment is done they do not care about its customers i have been mailing them for weeks trying to contact them to cancel my flight or at least reschedule it but they are not responding at all the customer care staff is the worst they do not really care about their customers at all all that matters is money once the payment is done they do not care about anybody even at this time when the world is fighting corona they expect me to either board in the flight else i will be refunded on 380 rupees for tickets costing 16000 in case i want to reschedule my flight i will have to pay rupees 3000 per passenger which is illogical they keep telling us their policies which i believe are not for such epidemic situations but they wont help us in any way  i will never travel via spicejet again and i recommend never ever to choose spicejet even in the worst conditions,0,"['spicejet', 'the worst airline', 'the payment', 'its customers', 'weeks', 'my flight', 'all the customer care staff', 'their customers', 'money', 'the payment', 'this time', 'the world', 'corona', 'either board', 'the flight', '380 rupees', 'tickets', 'case', 'my flight', 'rupees', 'passenger', 'their policies', 'such epidemic situations', 'any way', 'spicejet', 'spicejet', 'the worst conditions']"
SpiceJet,1.0,they knew itll get canceled,Shahroj Ansari,2020-10-04,i booked a flight from bengaluru to patna for 23 march they changed the flight purposely free of charge i was still happy thinking that they might have some problem but still they gave me a better option but i didnt know theyre doing it on purpose and giving me a flight which they knew itll get canceled so when again when i contacted them the agent told me to change the flight i need to pay almost 11 thousands more these guys are robbers,0,"['a flight', 'bengaluru', '23 march', 'the flight', 'charge', 'happy thinking', 'some problem', 'a better option', 'purpose', 'a flight', 'the agent', 'the flight', 'these guys', 'robbers']"
SpiceJet,2.0,shame on you spicejet,Jean Bloise,2020-10-04,jaipur to udaipur i was about to check in and i have been denied by the company for improper seat i could not get on board  so  i had to hire a taxi to reach destination that trip took me the all day to reach destination as compensation spicejet offer me a partial remission instead of full ticket refund they were supposed to process compensation within 7 up to 10 days today i am still waiting for it eespite my reminders no reply from their services this the way spicejet customer service are dealing with their customers what is this behavior shame on you spicejet,0,"['jaipur', 'the company', 'improper seat', 'board', 'a taxi', 'destination', 'that trip', 'destination', 'compensation spicejet', 'a partial remission', 'full ticket refund', 'compensation', '7 up to 10 days', 'my reminders', 'no reply', 'their services', 'spicejet customer service', 'their customers', 'this behavior shame', 'you spicejet']"
SpiceJet,9.0,served unexpected complimentary refreshments,Alan Sargeant,2020-03-30,goa to jodphur via mumbai with spicejet both flights took off and landed on time i was served unexpected complimentary refreshments on both flights i had expected to pay for anything but was told that what i was given was free i had aisle seats 4c and 5c which were reasonably comfortable and leg room was just adequate i have long legs the aircrafts were relatively new and clean i did not use the toilets announcements were in both hindi and english as expected there was no inflight entertainment there was a long layover in mumbai with the night spent at my expense in a nearby hotel there were no problems with my luggage coming from the flight,1,"['goa', 'jodphur', 'mumbai', 'spicejet', 'both flights', 'time', 'unexpected complimentary refreshments', 'both flights', 'aisle', '4c', '5c', 'reasonably comfortable and leg room', 'long legs', 'the aircrafts', 'the toilets announcements', 'both hindi', 'english', 'no inflight entertainment', 'a long layover', 'mumbai', 'the night', 'my expense', 'a nearby hotel', 'no problems', 'my luggage', 'the flight']"
SpiceJet,1.0,worst customer service,J Naveen,2020-03-30,i have booked my ticket from hyderabad to madurai i live in canada due to pandemic around the world everything is cancelled and cant travel to india spicejet has the worst customer service no phone  local or international to talk to have emailed them for weeks no response while every airlines have been helpful spicejet is not even responding or helping with anything,0,"['my ticket', 'hyderabad', 'madurai', 'canada', 'pandemic', 'the world', 'india spicejet', 'the worst customer service', 'no phone', 'weeks', 'no response', 'every airlines', 'helpful spicejet']"
SpiceJet,8.0,helpful ground staff,Vaibhav Mayur,2020-03-30,port blair to mumbai via chennai very helpful ground staff cabin crew and the counters nice cooperation and guidance timely takeoff and landing temperature maintenance inside flight and convenient,1,"['port blair', 'very helpful ground staff cabin crew', 'the counters nice cooperation', 'guidance timely takeoff', 'temperature maintenance', 'flight']"
SpiceJet,8.0,enjoyed before time departure,Kausik Purakayastha,2020-03-30,madurai to mumbai excellent experience enjoyed before time departure as well as arrival it was a smooth ride with perfect takeoff and landing cabin crew performance was excellent,1,"['excellent experience', 'time departure', 'a smooth ride', 'perfect takeoff', 'landing cabin crew performance']"
SpiceJet,1.0,rude and insensitive staff,Bhushan Bhushan,2020-03-30,pune to delhi no support from spicejet pune staff at airport no humanity an support at the time of crisis situation very rude and insensitive staff rather giving me alternatives he tear my boarding pass in front and not even told me to cancel the flight or book another one or to call the customer service immediately change the first name as my last name was very much present during this crisis situation people and other airlines helping each other and give them alternatives due to some emergency i have to reach to delhi asap i have booked the earliest ticket in the night and as we put the web login by mistake it took my last name as my first name as name history stored in the web of phone,0,"['no support', 'spicejet pune staff', 'airport', 'no humanity', 'an support', 'the time', 'crisis situation', 'very rude and insensitive staff', 'alternatives', 'my boarding pass', 'front', 'the flight', 'book', 'another one', 'the customer service', 'the first name', 'my last name', 'this crisis situation people', 'other airlines', 'alternatives', 'some emergency', 'delhi asap', 'the earliest ticket', 'the night', 'the web login', 'mistake', 'my last name', 'my first name', 'name history', 'the web', 'phone']"
SpiceJet,1.0,begging to give some complimentary,H Huang,2020-03-30,delhi to guwahati via kolkaata everything was fine until the supervisor was greedy for money there was some weight excess in my luggage and in my personal hand bag i was ready to pay them 8000 which is all the money i have and she was asking for 9400 and i am begging to give some complimentary for my personal handbag it was morning i was helpless no one picks my call everyone was asleep finally my sis picks the call and shes not into any payment gateway so i have to ask her debit number and transfer in patym and transfer back to my account within 2 minutes i was ready to pay the required amount and staff says your times up we cant print your boarding pass system will not accept  i was crazy out there an than after 15 minutes she came nearby the counter and ask one of the employee to process for boarding pass what the hell she cant do it before 15 minutes,0,"['guwahati', 'kolkaata', 'the supervisor', 'money', 'some weight excess', 'my luggage', 'my personal hand bag', 'all the money', 'some complimentary', 'my personal handbag', 'morning', 'no one', 'my call', 'my sis', 'the call', 'any payment gateway', 'her debit number', 'transfer', 'patym', 'my account', '2 minutes', 'the required amount', 'staff', 'your times', 'your boarding pass system', '15 minutes', 'the counter', 'the employee', '15 minutes']"
SpiceJet,7.0,thanks for your patience and support,Noufal Cheriyabadan,2020-03-30,riyadh to mumbai on february 21 while landing time i was changing my mobile sim the sim fall down under the seat steel bar and my selves and some travelers been tried to pulled out sim but not been succeed i informed to cabin crew she tried but not been succeed then inform to technician who came with tools and removed steel bar and took my sim around 30 minutes they worked on that i thought i have to omit that sim but they help me lot thanks a lot for your patience and support,1,"['february', 'landing time', 'my mobile sim', 'the sim', 'the seat steel bar', 'my selves', 'some travelers', 'sim', 'cabin crew', 'technician', 'tools', 'steel bar', 'my sim', 'that sim', 'lot', 'your patience', 'support']"
SpiceJet,1.0,the worst customer service,J Mears,2020-03-30,bangkok to delhi spicejet has the worst customer service i have ever experienced when the government of india suspended our visas because we were going to travel from thailand because of the coronavirus spicejet simply didnt care there is no way to cancel a booking through their web site and their phone numbers only worked once out of the 30 times i tried them finally through email i learned i couldnt get a refund credit or anything else i lost hundreds of dollars for nothing  i will never travel with this cutrate airline,0,"['bangkok', 'delhi spicejet', 'the worst customer service', 'the government', 'india', 'our visas', 'thailand', 'the coronavirus spicejet', 'no way', 'a booking', 'their web site', 'their phone numbers', 'the 30 times', 'email', 'a refund credit', 'hundreds', 'dollars', 'this cutrate airline']"
SpiceJet,10.0,really thankful to spicejet,Kiran Waghmare,2020-03-30,mumbai to hyderabad i forgot my kindle in the aircraft at morning i realised this only in the evening during my return flight i went to the spicejet staff and told him all the details he did all the background work and got my kindle delivered to me in 30 mins i am really thankful to spicejet and its staff for such a prompt and swift action,1,"['mumbai', 'hyderabad', 'my kindle', 'the aircraft', 'morning', 'the evening', 'my return flight', 'the spicejet staff', 'all the details', 'all the background work', 'my kindle', '30 mins', 'spicejet', 'its staff', 'such a prompt and swift action']"
SpiceJet,1.0,trying to contact them for 4 days,Zaheer Ansari,2020-03-30,mumbai to kolkata worst response i have faced from spicejet i have been trying to contact them for 4 days but no one picking up my phone every time it shows busy in my case  i have booked my ticket for kolkata for my unicef conference but owing to corona virus issue that conference has been cancelled because of that reason either i would like to reschedule my flight or cancel it i have also put the request of rescheduling of my flight but no use,0,"['worst response', 'spicejet', '4 days', 'no one', 'my phone', 'my case', 'my ticket', 'kolkata', 'my unicef conference', 'corona virus issue', 'conference', 'that reason', 'my flight', 'the request', 'my flight', 'no use']"
SpiceJet,1.0,services from spicejet was awful,U Falleysi,2020-03-17,the services from spicejet was awful our flight got canceled twice first we booked direct flight delhi to bangkok they canceled without any reason and offered indirect flight delhi  bangkok via kolkata second they canceled our flight kolkata to bangkok when we were on board it was 25 hrs before the conecting flight the operators at the airport werent helpful and responsive at all they intensified their tones when we were trying to ask for compensation after they canceled we still received a text notifying that the flight will board soon they played us i wholeheartedly will not use and recommend this airline,0,"['the services', 'spicejet', 'our flight', 'direct flight delhi', 'bangkok', 'any reason', 'indirect flight delhi  bangkok', 'kolkata', 'our flight kolkata', 'bangkok', 'board', 'the conecting flight', 'the operators', 'the airport', 'their tones', 'compensation', 'the flight', 'this airline']"
SpiceJet,3.0,it was worst experience,Chandan Saha,2020-03-17,i traveled from delhi to kolkata and it was worst experience i have had in india and delhi airport by spicejet staff at check in counter i will definitely not travel again with spicejet in future when i visit to india and will not recommend to others,0,"['kolkata', 'worst experience', 'india', 'delhi airport', 'spicejet staff', 'check', 'counter', 'spicejet', 'future', 'india', 'others']"
SpiceJet,1.0,bad horrible experience,Disha Kothari,2020-03-17,ahmedabad to udaipur flight got delayed very bad horrible experience they just speak politely but never tell truth maam we are going to start boarding in 5 minutes and its been an hour,0,"['flight', 'very bad horrible experience', 'truth maam', '5 minutes', 'an hour']"
SpiceJet,1.0,horrible customer care,A Postma,2020-03-17,colombo to chennai via mumbai the main reason for reviewing spicejet is their horrible customer care and their way of communicating so we tried booking on their website but after payment their website didnt work and we didnt receive the tickets after calling and emailing for at least 20 times the past month they keep asking the same questions without any progress were still waiting for our money back also the way they handled the communication around the corona virus and the forms you needed to fill was unclear we ended up waiting after arrival with the whole plane grouped up filling in extra forms that we didnt receive from spicejet,0,"['the main reason', 'spicejet', 'their horrible customer care', 'their way', 'their website', 'payment', 'their website', 'the tickets', 'at least 20 times the past month', 'the same questions', 'any progress', 'our money', 'the communication', 'the corona virus', 'the forms', 'arrival', 'the whole plane', 'extra forms', 'spicejet']"
SpiceJet,1.0,absolute nightmare,Shashank Tomar,2020-03-17,delhi to varanasi absolute nightmare flight delayed by 3 hours after the boarding call crew took no responsibility no communication after the initial call for passengers to be seated,0,"['absolute nightmare flight', '3 hours', 'the boarding call crew', 'no responsibility', 'no communication', 'the initial call', 'passengers']"
SpiceJet,5.0,spicemax doesnt mean anything,Rajneesh Modi,2020-03-17,pune to ahmedabad i usually fly spicemax most of the time to have convenience and to save time but that generally doesnt happen i have tried to provide feedback multiple times through their portal about their spicemax program but mostly it seems they are least bothered about customer feedback or customer satisfaction almost 90 of the time spicemax doesnt mean anything for spicejet crew i believe their crew lacks proper training or they dont care for people onboard i believe they should focus to make this program more robust so that people would feel like paying for the additional facilities if they treat the same to all than why would one pay the premium to avail additional services,0,"['ahmedabad', 'spicemax', 'the time', 'convenience', 'time', 'feedback', 'multiple times', 'their portal', 'their spicemax program', 'customer feedback', 'customer satisfaction', 'the time spicemax', 'spicejet crew', 'their crew', 'proper training', 'people', 'this program', 'people', 'the additional facilities', 'the premium', 'additional services']"
SpiceJet,10.0,the service was excellent,H Mead,2020-03-17,we flew spicejet twice both within the country of india our first route was jaipur to jaisalmer our second was jaisalmer to new delhi on both occasions the service was excellent and the inflight snacks were generous  a can of flavored almonds and another of popcornlike makhana seeds we also arrived to jaipur 30 minutes early the seats were a little worn but since our flights were relatively short we didnt mind,1,"['spicejet', 'the country', 'india', 'our first route', 'jaipur', 'our second', 'jaisalmer', 'new delhi', 'both occasions', 'the service', 'the inflight snacks', 'a can', 'flavored almonds', 'popcornlike makhana seeds', 'jaipur', 'the seats', 'our flights']"
SpiceJet,9.0,we enjoyed the flight,S Darsharia,2020-03-17,varanasi to kolkata cabin was clean the crew friendly and helpful the food served in flight was tasty we enjoyed the flight,1,"['kolkata cabin', 'the crew', 'the food', 'flight', 'the flight']"
SpiceJet,10.0,the flight was only 60 mins,M Kamirandan,2020-03-17,hyderabad to vijayawada the inflight experience was good and flight attendants were courteous and helpful though the flight was only 60 mins the turn around time was swift and i reached safely,1,"['the inflight experience', 'flight attendants', 'the flight', 'only 60 mins', 'the turn', 'time']"
SpiceJet,1.0,they cancelled my flight,B Prashanth,2020-03-17,mumbai to hyderabad very unprofessional as they cancelled my flight just before 1012 hrs of my departure and expect me to book a different flight where the prices are exorbitantly expensive the worst airline ever and would never recommend to travel in this flight ever,0,"['my flight', 'my departure', 'a different flight', 'the prices', 'the worst airline', 'this flight']"
SpiceJet,1.0,arrogant very unapproachable,M Jhamb,2020-02-15,my elderly mum and i were travelling from delhi to dehradun after flying in from overseas very sad state of affairs with the ground staff  very arrogant very unapproachable and least helpful the girls appeared as if they are not their to provide any help to their passengers  apology is the least one would expect for a rather arrogant behaviour of  the female ground staff of spicejet  i sincerely wish this complaint feedback is taken up seriously to improve passenger experience,0,"['my elderly mum', 'overseas very sad state', 'affairs', 'the ground staff', 'the girls', 'any help', 'their passengers', 'apology', 'a rather arrogant behaviour', 'the female ground staff', 'spicejet', 'this complaint feedback', 'passenger experience']"
SpiceJet,7.0,a pretty good flight,A Sharvun,2020-02-15,kolkata to mumbai we managed to check in online and for the aisle  window seats a fee of 200 inr was shelled out however the middle seats were free the dinner was prebooked consisting of tawa fish and daal with rice during the check in all the luggages were checked in a proper manner however there was a delay of around 45 mins or so the seats were comfortable enough for a 2 hour 40 minute journey the service onboard was quite nice and the crew were attentive the pre flight meal was also quite nice and also had a plum cake and yogurt for dessert we landed at mumbai 1 hour after the scheduled arrival time but the delay was of little consequence the baggage was retrieved  swiftly from the baggage belt apart from the delay this was a pretty good flight,1,"['kolkata', 'the aisle  window seats', 'a fee', '200 inr', 'the middle seats', 'the dinner', 'tawa fish', 'daal', 'rice', 'the check', 'all the luggages', 'a proper manner', 'a delay', 'around 45 mins', 'the seats', 'a 2 hour 40 minute journey', 'the service', 'the crew', 'the pre flight meal', 'a plum cake', 'yogurt', 'dessert', 'mumbai', 'the scheduled arrival time', 'the delay', 'little consequence', 'the baggage', 'the baggage belt', 'the delay', 'a pretty good flight']"
SpiceJet,1.0,we were declined boarding passes,Riya Tamang,2020-02-15,bagdogra to goa return via mumbai  our return flight time was 525 am and we reached the airport at 445 we were declined boarding passes because they said we need to arrive 45 mins prior and despite of begging the staff to give us our boarding passes they were rude  we were told that they had already started boarding on the flight and we would not be able to reach the gate in time this was a really horrible experience they told me that i would have to pay 1 lakh and 20 thousand rupees for just the return ticket which i of course did not buy i ended up paying 85000 rupees for the return ticket with a different airline i will never use or suggest spicejet to any one,0,"['bagdogra', 'mumbai', 'our return flight time', '525 am', 'the airport', '45 mins', 'the staff', 'our boarding passes', 'the flight', 'the gate', 'time', 'a really horrible experience', '1 lakh', '20 thousand rupees', 'just the return ticket', 'course', '85000 rupees', 'the return ticket', 'a different airline', 'spicejet', 'any one']"
SpiceJet,1.0,delayed again and again,Susant Guragain,2020-02-15,bangalore to new delhi really worst experience twice they delay at last moment and leave you with no option once they changed the flight timings and didnt even forward me the revised schedule the second time i had to wait for the flight for 3 hours being delayed again and again i would now prefer not flying rather than booking a spicejet flight,0,"['new delhi', 'last moment', 'no option', 'the flight timings', 'the revised schedule', 'the flight', '3 hours', 'a spicejet flight']"
SpiceJet,1.0,worst luggage allowance,A Gamish,2020-02-15,hyderabad to mumbai the worst luggage allowance in india  i had 18 kg in check in luggage and 9kg in cabin trolley plus i was carrying another handbag  which they kept and counted as extra luggage which was 4 or 5 kgs i was charged for excess of 9 kgs i requested so they gave me 2 kgs off i paid 2800 such a waste of money rude and very adamant staff they have,0,"['the worst luggage allowance', 'india', '18 kg', 'check', 'luggage', '9kg', 'cabin trolley', 'another handbag', 'extra luggage', '4 or 5 kgs', 'excess of 9 kgs', '2 kgs', 'such a waste', 'money', 'rude and very adamant staff']"
